,rab.all,rab.win.CON,rab.win.MIX,diff.btw,diff.win,effect,overlap,we.ep,we.eBH,wi.ep,wi.eBH
LIG1; DNA ligase 1 [EC:6.5.1.1],-5.014965907,-4.84534652,-5.156352375,-0.444960907,3.394683511,-0.136967288,0.428385427,0.45340466,0.996306084,0.572365838,0.996399499
"E2.7.8.20, mdoB; phosphoglycerol transferase [EC:2.7.8.20]",-5.700185569,-5.810844399,-5.534749078,0.16883591,2.136487877,0.075548734,0.464239277,0.63090958,0.996993611,0.644462629,0.996415442
RP-L7A; large subunit ribosomal protein L7A,-5.289483457,-5.579564871,-4.971384279,0.341427322,2.137842649,0.122323194,0.427083344,0.693335307,0.997034736,0.56956363,0.996418743
nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3],-0.194952707,-0.399506107,-0.018640749,0.358458922,1.325304078,0.263851025,0.35026044,0.391996691,0.99694338,0.300699518,0.996435878
"dapD; 2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase [EC:2.3.1.117]",2.004187678,1.914391901,2.069583574,0.198330716,0.668227106,0.279152614,0.355006524,0.19958366,0.996934487,0.274089598,0.996477458
ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:3.6.3.9],-3.185118286,-3.148602801,-3.208317512,-0.039964538,0.97990712,-0.036190829,0.47916667,0.654469361,0.997084241,0.670537123,0.996481165
E3.5.1.41; chitin deacetylase [EC:3.5.1.41],-2.843485805,-2.979448876,-2.787035621,0.168758684,0.87355032,0.182550423,0.419270845,0.519424949,0.995783615,0.574717196,0.99648495
"luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3 3.1.3.-]",-4.994215743,-5.09025391,-4.862054026,0.40675958,2.276022462,0.144202938,0.425781261,0.625771773,0.995852355,0.57706816,0.996504714
E5.1.1.4; proline racemase [EC:5.1.1.4],-2.068465821,-2.226863275,-1.856489319,0.522331468,1.72830209,0.286284487,0.379713932,0.372179266,0.995777019,0.341567353,0.996536306
E1.1.1.90; aryl-alcohol dehydrogenase [EC:1.1.1.90],-1.861358248,-1.975974376,-1.760964305,0.185607527,0.791673312,0.22244885,0.400520171,0.430597489,0.996781587,0.518433513,0.996549397
"cusA, silA; Cu(I)/Ag(I) efflux system membrane protein CusA/SilA",0.95592652,1.04607362,0.893704984,-0.200977129,0.704110098,-0.286642608,0.369310813,0.337288654,0.99694338,0.334361858,0.996556727
ICP; inhibitor of cysteine peptidase,-4.385235379,-4.237833619,-4.594199727,-0.639017006,2.845610173,-0.188261513,0.399219781,0.299479662,0.996024179,0.435686721,0.996570539
MME; neprilysin [EC:3.4.24.11],-5.354494337,-5.059460529,-5.652888298,-0.327728209,2.744275758,-0.110952367,0.430429139,0.668503952,0.996995522,0.589841785,0.996578069
ADE5; phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1],-1.853137229,-1.887821683,-1.805778479,0.150105601,1.096064651,0.121837001,0.427828359,0.250735948,0.995808741,0.593596556,0.996594538
algD; GDP-mannose 6-dehydrogenase [EC:1.1.1.132],-5.020943481,-4.995148341,-5.045577079,0.011409768,1.750542528,0.005318347,0.495448635,0.694209805,0.997042792,0.652247833,0.996600769
mbtE; mycobactin peptide synthetase MbtE,-5.796650286,-5.738869126,-5.844482952,-0.093401555,2.036769021,-0.040660898,0.47526042,0.52759201,0.995790569,0.644068207,0.99660562
frcA; fructose transport system ATP-binding protein,-4.013827465,-4.136500962,-3.844471354,0.168596493,1.329855871,0.077514845,0.440104175,0.675424402,0.99703943,0.588116721,0.996625449
"ATPVK, ntpK; V-type H+-transporting ATPase subunit K [EC:3.6.3.14]",2.365432035,2.210874903,2.456376024,0.380417765,1.129044489,0.327115029,0.365885437,0.234669189,0.99694338,0.252834266,0.996648195
pstA; phosphate transport system permease protein,2.809654978,2.926353026,2.720598222,-0.149986325,0.446071443,-0.294585231,0.360677105,0.532118615,0.99694338,0.271940343,0.996649404
THI20; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7],-5.024291883,-4.978492078,-5.040904016,-0.051326732,1.690604412,-0.023783152,0.488946686,0.575113503,0.997020123,0.636395474,0.996698754
"E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]",4.540229773,4.577019181,4.449182001,-0.161483116,0.555095344,-0.261517507,0.363281271,0.306311391,0.99694338,0.240463614,0.996703433
"E1.1.2.4, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]",-1.542896037,-1.494631402,-1.592283396,-0.083426195,0.611242946,-0.125337391,0.447916674,0.59978623,0.997108436,0.605988182,0.996719454
glnT; putative sodium/glutamine symporter,-1.603079025,-1.540413038,-1.644908866,-0.165670526,0.917294204,-0.155012127,0.41742524,0.413393611,0.99694338,0.522532897,0.99672012
E1.1.1.-;  [EC:1.1.1.-],3.947608975,3.899662867,4.004709124,0.089967548,0.378178918,0.223978379,0.38802085,0.300767113,0.99694338,0.340410447,0.996732461
"E1.2.4.4B, bkdA2; 2-oxoisovalerate dehydrogenase E1 component, beta subunit [EC:1.2.4.4]",-3.380380683,-3.200724035,-3.486036814,-0.32747219,1.371254642,-0.226035325,0.41482446,0.573682633,0.995851211,0.540391739,0.996737463
E1.11.1.9; glutathione peroxidase [EC:1.11.1.9],-1.086266269,-0.832178124,-1.357940889,-0.574831489,1.761008715,-0.283121082,0.358907694,0.461770846,0.99694338,0.288288633,0.996775585
"bceR; two-component system, OmpR family, bacitracin resistance response regulator BceR",-4.364001537,-4.33442669,-4.425034929,-0.012922804,1.345911319,-0.01212265,0.494791667,0.664714369,0.997107331,0.671266735,0.996802568
"ETF1, ERF1; peptide chain release factor subunit 1",-5.094984657,-4.940404127,-5.277737416,-0.595897025,3.573979088,-0.154665973,0.416666679,0.493064086,0.996124429,0.504136006,0.996836388
agrB; accessory gene regulator B,-5.984970333,-5.867565332,-6.132348954,-0.320593983,3.06415971,-0.081415787,0.447916674,0.49459353,0.996199774,0.614749066,0.99685448
mcrA; methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1],-4.891193821,-3.573210394,-5.233534166,-1.525673588,4.256618803,-0.285369928,0.380208351,0.516147751,0.996827524,0.396017336,0.996857114
"E2.6.1.1A, aspB; aspartate aminotransferase [EC:2.6.1.1]",3.434700705,3.440488281,3.39260405,-0.205655686,0.56663377,-0.411251171,0.361508474,0.133449516,0.994318887,0.245240503,0.9968911
folB; dihydroneopterin aldolase [EC:4.1.2.25],-1.382354018,-1.212800961,-1.467502015,-0.358804714,1.128314334,-0.296628385,0.373697936,0.351497816,0.99694338,0.352151356,0.996897193
echA; ech hydrogenase subunit A,-2.659563201,-2.799385822,-2.438547806,0.315867202,1.296600335,0.207019321,0.394531266,0.689714207,0.996406813,0.480028167,0.996901128
"E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]",-1.320160484,-2.308978849,-0.704830308,0.541591305,2.250193622,0.254809738,0.363281271,0.299962268,0.99694338,0.291580886,0.996903072
"E3.2.1.31, GUSB, uidA; beta-glucuronidase [EC:3.2.1.31]",1.805162015,1.779791952,1.838750867,0.089984647,0.638935053,0.130374312,0.388816661,0.377299893,0.99694338,0.411546558,0.996906983
"ABCB1; ATP-binding cassette, subfamily B (MDR/TAP), member 1",-1.214415422,-1.106194002,-1.353158136,-0.17138657,0.756219582,-0.213914243,0.40442134,0.497849785,0.996769611,0.440144951,0.996931956
phnA; phosphonoacetate hydrolase [EC:3.11.1.2],-5.792336637,-5.625944744,-6.036295273,-0.226108685,3.03368018,-0.059355861,0.471354171,0.617589176,0.996784579,0.64669595,0.996951777
E6.2.1.12; 4-coumarate--CoA ligase [EC:6.2.1.12],-5.646327881,-5.520889238,-5.76222974,-0.099109213,2.10411512,-0.043929075,0.476562503,0.557750823,0.997010366,0.647211915,0.996965643
ARO1; pentafunctional AROM polypeptide [EC:4.2.3.4 4.2.1.10 1.1.1.25 2.7.1.71 2.5.1.19],-4.373588478,-4.392773941,-4.306234976,0.124525668,1.618131004,0.071577177,0.464843755,0.619474405,0.995687982,0.684422665,0.996980465
eutD; phosphotransacetylase,-6.239917086,-6.204140647,-6.289819417,0.070808171,2.314773108,0.017814788,0.483072919,0.621972852,0.996879227,0.619362422,0.997003908
E3.6.1.17; bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17],-5.225635937,-5.102931292,-5.3758641,-0.298951501,2.658556812,-0.085011529,0.451235378,0.448916589,0.994871811,0.613805796,0.997019662
E4.3.1.2; methylaspartate ammonia-lyase [EC:4.3.1.2],-0.902266119,-0.51032894,-1.070499169,-0.421785416,1.266537424,-0.32205355,0.371911593,0.420233178,0.99694338,0.312628541,0.997050999
rnj; ribonuclease J [EC:3.1.-.-],4.784407257,4.85171288,4.70375497,-0.113328232,0.433593663,-0.275918783,0.360208084,0.296301559,0.99694338,0.263629732,0.99705166
"RP-S10, rpsJ; small subunit ribosomal protein S10",3.531963068,3.512311613,3.554836666,0.107371228,0.393125804,0.263268203,0.368010423,0.215162036,0.996842586,0.294361115,0.997060736
CCBL; kynurenine---oxoglutarate transaminase / cysteine-S-conjugate beta-lyase / glutamine---phenylpyruvate transaminase [EC:2.6.1.7 4.4.1.13 2.6.1.64],-5.820484075,-5.777153932,-5.901037032,-0.184215768,2.73974227,-0.071435427,0.466145838,0.549832014,0.994434387,0.680275709,0.997076905
"PPCDC, coaC; phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]",-4.420734053,-4.628982747,-4.23341248,0.342967237,2.054947806,0.128665864,0.420572928,0.545939497,0.997019798,0.546542092,0.997086178
citD; citrate lyase subunit gamma [EC:4.1.3.6],-1.529074038,-1.556403444,-1.501819941,0.102006627,0.776076357,0.116799601,0.445312508,0.467775794,0.99590067,0.626791565,0.997095338
E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7],-3.79889441,-3.758070463,-3.837610698,-0.084675639,1.195365702,-0.057789624,0.464239277,0.501518325,0.996980332,0.654590662,0.997109223
ehaQ; energy-converting hydrogenase A subunit Q,-5.901959927,-5.837884194,-5.939100749,-0.142993529,3.265995871,-0.035522484,0.485045516,0.679652569,0.996713542,0.726864206,0.997110604
"PTS-Gam-EIIB, agaB; PTS system, galactosamine-specific IIB component [EC:2.7.1.69]",-4.193211191,-4.184521524,-4.196920774,0.223978176,2.58848323,0.05807823,0.457737327,0.543130667,0.996664565,0.728104894,0.997121495
"E2.1.1.133, cobM, cbiF; precorrin-4 C11-methyltransferase [EC:2.1.1.133]",2.097335209,2.185049346,1.99287162,-0.188581935,0.861939649,-0.225138863,0.379713932,0.30439879,0.99694338,0.336851666,0.997127199
"IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]",6.203152023,6.176644863,6.228945541,0.090989938,0.33686684,0.27765954,0.363281271,0.263981143,0.99694338,0.282189584,0.997131468
citXG; holo-ACP synthase / triphosphoribosyl-dephospho-CoA synthase [EC:2.7.7.61 2.7.8.25],-4.429068572,-4.552755688,-4.271833147,0.287804207,2.10791376,0.119163826,0.436931088,0.62555472,0.996801521,0.63525892,0.997133026
"TCERG1, CA150; transcription elongation regulator 1",-5.260856179,-5.292679469,-5.2191734,0.022057732,2.250420577,0.008336977,0.498049415,0.65545123,0.997134879,0.68417361,0.997134158
HADH; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35],-6.103884785,-6.105735058,-6.098841314,-0.259510681,2.416313237,-0.094143195,0.452535767,0.547436237,0.995655274,0.653359264,0.99719592
"E1.1.1.36, phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]",-1.971895112,-1.987877061,-1.949754369,0.104884294,0.985384189,0.099967328,0.453836157,0.549332672,0.996879733,0.676194312,0.997217558
gsiD; glutathione transport system permease protein,-1.180048446,-1.576960496,-1.05761165,0.340554487,1.242929872,0.264432003,0.379713932,0.351027109,0.99694338,0.402565319,0.997237196
csrA; carbon storage regulator,0.893239472,1.007393124,0.826996405,-0.237340157,0.847237081,-0.252620987,0.383615102,0.540479457,0.99694338,0.39821908,0.997277308
"occP, nocP; octopine/nopaline transport system ATP-binding protein [EC:3.6.3.-]",-4.070740461,-4.163165685,-3.955049148,0.108613984,1.170218634,0.07916533,0.459037717,0.60747223,0.996907218,0.649169065,0.997280322
"PTS-Ula-EIIA, ulaC, sgaA; PTS system, ascorbate-specific IIA component [EC:2.7.1.69]",-4.120051394,-4.284964795,-3.773106775,0.336763556,2.0218532,0.170345776,0.427828359,0.551396072,0.997003734,0.554468716,0.997283091
"E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]",-0.511268022,-0.882761116,-0.408649334,0.298021467,1.515687815,0.174503205,0.386718767,0.406348772,0.99694338,0.377071979,0.997328824
"hbaB, hcrC; 4-hydroxybenzoyl-CoA reductase subunit gamma [EC:1.3.7.9]",-5.629970457,-5.606358991,-5.671554498,-0.028121876,1.938957252,-0.01579075,0.490885418,0.568298107,0.996969015,0.651234797,0.997329816
pduL; phosphotransacylase,-4.35192658,-4.306251234,-4.441971981,-0.11018625,1.887446759,-0.038236982,0.470741227,0.442343035,0.996058482,0.68089285,0.997347495
SSK2; mitogen-activated protein kinase kinase kinase [EC:2.7.11.25],-6.335838412,-6.599243155,-6.160491159,0.495987229,3.356077507,0.123186325,0.443433038,0.485284831,0.995588342,0.564023766,0.997353961
pstC; phosphate transport system permease protein,3.069901976,3.146488963,3.007739719,-0.108207403,0.38619592,-0.259443315,0.375000019,0.277490778,0.99694338,0.303003922,0.997366835
"rpfC; two-component system, sensor histidine kinase RpfC [EC:2.7.13.3]",-5.121834162,-5.054546574,-5.174599355,-0.131147316,1.808011752,-0.06680329,0.47526042,0.653232837,0.997053135,0.681624761,0.99737673
aroD; 3-dehydroquinate dehydratase I [EC:4.2.1.10],0.609020181,0.676187999,0.487218098,-0.17544292,0.677525168,-0.251717124,0.395833349,0.440483626,0.99694338,0.391180817,0.997380573
eutG; alcohol dehydrogenase,-5.467595753,-5.450609957,-5.48835607,-0.043988714,1.829693751,-0.026239849,0.492187501,0.568863535,0.996700138,0.68316823,0.997401745
"arnC, pmrF; undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [EC:2.7.8.30]",1.027973892,1.127126362,0.851877405,-0.409193151,1.580575206,-0.270327854,0.365885437,0.250034878,0.996934487,0.289145139,0.997402031
dppB; dipeptide transport system permease protein,-2.886504009,-2.811558492,-2.981482692,-0.159552533,1.200001629,-0.128153656,0.439531868,0.53511869,0.996965863,0.592362495,0.997407466
"E1.3.1.2, DPYD; dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]",-6.100398922,-5.905826268,-6.374845727,-0.211825447,3.118639045,-0.051646804,0.468140447,0.645507942,0.996570143,0.698160391,0.997416116
aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19],4.503779152,4.567193425,4.293153547,-0.184409914,0.675861553,-0.275994008,0.353706134,0.296784598,0.99694338,0.25329442,0.997422821
"nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]",3.809367453,3.886494162,3.720251895,-0.126330874,0.362720405,-0.339386247,0.360677105,0.244411751,0.996611926,0.298091368,0.99742526
E1.5.1.12; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.1.12],-1.380089729,-1.177126555,-1.664976997,-0.373251914,1.109250008,-0.295685272,0.390117051,0.395780589,0.99694338,0.353969749,0.99744233
OXCT; 3-oxoacid CoA-transferase [EC:2.8.3.5],-4.095110381,-4.020002058,-4.151974721,-0.096639218,1.912795786,-0.032675544,0.478543566,0.714207655,0.997156573,0.728060934,0.997444279
"PTS-Mal-EIIC, malX; PTS system, maltose and glucose-specific IIC component",-2.13764186,-2.072648185,-2.19788777,-0.14281064,0.904934107,-0.158662752,0.427083344,0.559132981,0.996940106,0.566561174,0.997476143
"MUG, TDG; TDG/mug DNA glycosylase family protein [EC:3.2.2.-]",-5.516724571,-5.740157126,-5.375281336,0.199497504,2.186090615,0.069195957,0.453836157,0.539981962,0.996129944,0.60456324,0.997556132
E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10],-0.603615137,-0.685108576,-0.56168385,0.191211558,0.756299208,0.235484469,0.41352407,0.386361202,0.99694338,0.484914072,0.997557035
folA; dihydrofolate reductase [EC:1.5.1.3],2.249990042,2.1064237,2.302292683,0.188052197,0.635243474,0.305695829,0.372395853,0.352976122,0.99694338,0.309437914,0.99756389
phnC; phosphonate transport system ATP-binding protein [EC:3.6.3.28],0.313798247,0.162443511,0.38133156,0.186758857,0.819058509,0.169595886,0.395318611,0.543094315,0.99694338,0.377256324,0.997573496
E1.12.1.2; hydrogen dehydrogenase [EC:1.12.1.2],-5.017335319,-4.97223887,-5.174789312,-0.207285174,2.202791055,-0.069561811,0.451822924,0.548655173,0.996525911,0.680335305,0.997616308
"RP-S14, rpsN; small subunit ribosomal protein S14",2.488937852,2.478014998,2.55549841,0.168958166,0.76689915,0.238876674,0.368010423,0.179745872,0.996530094,0.302910207,0.997626832
gluB; glutamate transport system substrate-binding protein,-1.895882154,-1.787063238,-1.999034663,-0.551394828,1.84355873,-0.269706065,0.388816661,0.205061037,0.994334102,0.365620104,0.997633869
"ATPVF, ntpF; V-type H+-transporting ATPase subunit F [EC:3.6.3.14]",0.20859629,0.144057715,0.280923256,0.378426703,1.338851672,0.26892755,0.370611203,0.223517757,0.99694338,0.338689872,0.997646622
"ligK, galC; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]",-4.316419636,-4.499554179,-4.073131648,0.214360429,1.569091196,0.120721046,0.441406258,0.702064483,0.996920485,0.615498335,0.997658003
"impK, ompA, vasF, dotU; type VI secretion system protein ImpK",-5.795732825,-5.793990862,-5.798293283,-0.079148989,2.13251228,-0.028981096,0.487646296,0.595161338,0.996898678,0.690484688,0.997685603
gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22],-0.517224151,-0.712632656,-0.376401419,0.393498487,1.159253512,0.297943909,0.378906268,0.340247874,0.99694338,0.335797894,0.997687459
E2.6.1.82; putrescine aminotransferase [EC:2.6.1.82],-2.069645905,-2.131020326,-1.980451454,0.2015685,1.204866014,0.09820608,0.421326409,0.742542833,0.997032218,0.60817748,0.997724211
dhaB; glycerol dehydratase large subunit [EC:4.2.1.30],-2.418285853,-2.262288272,-2.541874326,-0.229925635,1.123388752,-0.177589513,0.420026019,0.788038019,0.997177123,0.545030767,0.997725145
hcaD; ferredoxin--NAD+ reductase [EC:1.18.1.3],-4.785958353,-4.959872358,-4.606604059,0.289688186,1.857854413,0.119573757,0.427083344,0.678896674,0.996995634,0.568688772,0.997730437
agaI; galactosamine-6-phosphate isomerase [EC:5.3.1.-],-5.105724638,-4.816321043,-5.281082473,-0.532779423,2.715258241,-0.148833731,0.422626799,0.555948935,0.99660417,0.507385305,0.997745228
MKK1_2; mitogen-activated protein kinase kinase [EC:2.7.12.2],-5.549050054,-5.292792018,-5.711295499,-0.339261251,2.92134234,-0.083937028,0.452535767,0.649667307,0.997067245,0.661239808,0.997750767
"nreC; two-component system, NarL family, response regulator NreC",-4.654672449,-4.572632264,-4.796507966,-0.240615815,2.869077989,-0.056003277,0.458333339,0.696832579,0.997046439,0.703010986,0.997756132
NIT2; omega-amidase [EC:3.5.1.3],-1.752883746,-1.684267122,-1.810992513,-0.315066551,1.109282582,-0.226507304,0.402343764,0.327400143,0.99694338,0.450327362,0.997758836
"DUSP, MKP; dual specificity phosphatase [EC:3.1.3.16 3.1.3.48]",-5.349794369,-5.501697991,-5.234434328,0.114507399,2.823146517,0.028796905,0.47916667,0.651373662,0.996992302,0.735408369,0.99776829
"SIG2, rpoS; RNA polymerase nonessential primary-like sigma factor",-3.087100972,-3.136855255,-3.046375772,0.124754102,1.192674871,0.091620023,0.459635422,0.721785231,0.997107181,0.706012777,0.997770036
napB; cytochrome c-type protein NapB,-5.957512761,-5.914000669,-6.029470547,-0.013095344,2.790709507,-0.00242032,0.498049415,0.586637203,0.996947251,0.683178579,0.997771074
E2.7.7.48; RNA-directed RNA polymerase [EC:2.7.7.48],-4.866629637,-4.759771879,-5.006016013,-0.30391083,2.116199096,-0.125646928,0.436931088,0.628281944,0.997023228,0.678484231,0.997777473
lon; ATP-dependent Lon protease [EC:3.4.21.53],5.696779532,5.679027775,5.719918326,0.074203708,0.262112263,0.25343426,0.378413542,0.210442062,0.99694338,0.304546369,0.997780652
