gene_id,gene_name,gene_source,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,FC
ENSRNOG00000046639,Itgae,ensembl,protein_coding,28.56105471,0.342748289,0.246770178,1.388937236,0.164851836,0.551244329,1.268170119
ENSRNOG00000021298,Dstyk,ensembl,protein_coding,68.76523251,0.368930236,0.265646427,1.3888018,0.164893028,0.551244329,1.291394901
ENSRNOG00000007639,C8b,ensembl,protein_coding,4833.953761,-0.129692973,0.093421496,-1.388256222,0.165059038,0.551494254,-1.094060844
ENSRNOG00000013027,Rgl3,ensembl,protein_coding,64.7778943,0.412045893,0.296812331,1.388237109,0.165064856,0.551494254,1.330571366
ENSRNOG00000031769,Chchd7,ensembl,protein_coding,43.63484637,-0.299585094,0.215935322,-1.387383461,0.165324866,0.552200602,-1.230790398
ENSRNOG00000019164,Uba1,ensembl,protein_coding,899.8501899,-0.201115615,0.145138124,-1.385684264,0.165843335,0.55361537,-1.14958697
ENSRNOG00000017949,Mvb12a,ensembl,protein_coding,475.4268857,-0.169916994,0.122630503,-1.38560138,0.165868657,0.55361537,-1.124993756
ENSRNOG00000038951,Cox17,ensembl,protein_coding,409.8171006,-0.407203431,0.29392069,-1.385419417,0.165924257,0.55361537,-1.326112739
ENSRNOG00000057044,Garnl3,ensembl,protein_coding,44.53651332,0.373091207,0.269310507,1.38535704,0.16594332,0.55361537,1.295124874
ENSRNOG00000009549,Fbxo3,ensembl,protein_coding,1052.103483,-0.204663313,0.147798046,-1.384749787,0.16612899,0.553811859,-1.152417371
ENSRNOG00000002470,Ifi47,ensembl,protein_coding,1641.340114,0.268022975,0.193575094,1.384594313,0.166176552,0.553811859,1.204156557
ENSRNOG00000000852,Prrc2a,ensembl_havana,protein_coding,886.8644394,0.469438544,0.33905601,1.384545709,0.166191422,0.553811859,1.384570528
ENSRNOG00000000778,Znrd1as1,ensembl_havana,protein_coding,39.0046763,0.408368377,0.295040386,1.384110097,0.166324746,0.553811859,1.32718398
ENSRNOG00000003063,Phka1,ensembl_havana,protein_coding,40.78561738,0.427926882,0.309197638,1.383991433,0.166361078,0.553811859,1.345299025
ENSRNOG00000016949,Slc25a33,ensembl,protein_coding,48.95234829,-0.242981864,0.175599289,-1.383729202,0.166441389,0.553811859,-1.183436145
ENSRNOG00000016032,Cnnm3,ensembl,protein_coding,288.8571963,0.112693627,0.081443835,1.383697453,0.166451114,0.553811859,1.081245124
ENSRNOG00000002625,Ptpn4,ensembl,protein_coding,75.79990865,0.276847447,0.200078055,1.383697215,0.166451187,0.553811859,1.211544543
ENSRNOG00000007367,Septin4,ensembl_havana,protein_coding,130.0507741,-0.32243275,0.233025055,-1.383682756,0.166455616,0.553811859,-1.250437327
ENSRNOG00000058935,AABR07014289.1,ensembl,pseudogene,26.48995823,-0.654006533,0.472733163,-1.383458121,0.16652444,0.553811859,-1.573532016
ENSRNOG00000005608,Tead4,ensembl,protein_coding,13.21697837,0.702554257,0.507914974,1.383212335,0.166599769,0.553811859,1.627383487
ENSRNOG00000003833,Nenf,ensembl,protein_coding,40.94005635,-0.297428786,0.215044052,-1.383106315,0.16663227,0.553811859,-1.228952185
ENSRNOG00000022894,Bivm,ensembl,protein_coding,51.04696005,0.333699782,0.241270369,1.383094757,0.166635813,0.553811859,1.260241114
ENSRNOG00000045795,LOC100911365,ensembl,protein_coding,168.2794573,0.138335768,0.100044995,1.382735522,0.166745976,0.553953202,1.100634738
ENSRNOG00000020216,Gmpr2,ensembl,protein_coding,126.8365115,0.183711358,0.132870163,1.382638157,0.166775843,0.553953202,1.135802
ENSRNOG00000000787,AABR07044364.1,ensembl_havana,protein_coding,20.93669119,-0.516381456,0.373623866,-1.382089053,0.166944359,0.554150311,-1.430363132
ENSRNOG00000010436,Zbtb17,ensembl_havana,protein_coding,71.23051074,0.235068816,0.170083372,1.382079933,0.166947159,0.554150311,1.176962876
ENSRNOG00000017144,Mea1,ensembl,protein_coding,602.3617239,-0.205828469,0.148938652,-1.381968121,0.16698149,0.554150311,-1.153348468
ENSRNOG00000017195,Ctr9,ensembl,protein_coding,545.6560313,-0.144347324,0.104474942,-1.381645402,0.167080606,0.554218736,-1.105230533
ENSRNOG00000007690,Cmpk2,ensembl,protein_coding,20.46823697,-0.411292358,0.297712641,-1.381507876,0.167122858,0.554218736,-1.329876576
ENSRNOG00000009708,Tas1r1,ensembl,protein_coding,37.55709319,0.468885812,0.339421923,1.381424654,0.16714843,0.554218736,1.384040166
ENSRNOG00000015439,Man2a1,ensembl,protein_coding,2293.315324,-0.203259807,0.147168056,-1.381140803,0.167235672,0.554346248,-1.151296803
ENSRNOG00000036691,Mcrip1,ensembl,protein_coding,121.5262756,0.199508756,0.144554023,1.380167438,0.167535097,0.555046748,1.148307284
ENSRNOG00000000314,Sec63,ensembl,protein_coding,1772.53595,-0.153738662,0.111393828,-1.380136266,0.167544693,0.555046748,-1.112448587
ENSRNOG00000038449,Tigd2,ensembl,protein_coding,38.42247453,0.297809735,0.215931295,1.379187465,0.167836962,0.555852928,1.229276738
ENSRNOG00000029087,Nap1l3,ensembl,protein_coding,13.53843256,-0.415714429,0.301473673,-1.378941069,0.167912924,0.555942471,-1.333959096
ENSRNOG00000002061,Ptpn13,ensembl,protein_coding,47.90081147,0.265451726,0.192533666,1.378728886,0.16797836,0.555997117,1.202012356
ENSRNOG00000000622,Hint1,ensembl,protein_coding,1638.565263,-0.208057063,0.150987645,-1.377974091,0.168211288,0.556605958,-1.155131473
ENSRNOG00000011904,Trappc4,ensembl,protein_coding,92.92756997,-0.167802086,0.121808915,-1.377584605,0.168331577,0.556841836,-1.123345788
ENSRNOG00000011317,Pkn2,ensembl,protein_coding,319.1785832,0.122889578,0.089255548,1.376828449,0.168565293,0.557410741,1.088913668
ENSRNOG00000001304,Bcr,ensembl,protein_coding,113.7704333,-0.251679193,0.182828325,-1.376587534,0.168639807,0.557410741,-1.190592072
ENSRNOG00000011489,R3hdm4,ensembl_havana,protein_coding,570.4646886,0.156219017,0.113485715,1.376552259,0.16865072,0.557410741,1.114362811
ENSRNOG00000048495,Rrp12,ensembl,protein_coding,50.63687059,-0.436542028,0.317313233,-1.375744794,0.168900659,0.558069831,-1.353356598
ENSRNOG00000013579,LOC100359916,ensembl,protein_coding,34.99278939,-0.315924787,0.229664803,-1.375590788,0.16894836,0.558069831,-1.244809337
ENSRNOG00000059402,Itgb1bp1,ensembl,protein_coding,106.4996371,0.311197158,0.226277401,1.37529049,0.169041404,0.5582149,1.240736844
ENSRNOG00000016218,Gtf3c1,ensembl,protein_coding,321.7947676,0.172033625,0.125103389,1.375131617,0.169090644,0.558215278,1.126645487
ENSRNOG00000058178,AC113773.2,ensembl,protein_coding,13.37556413,-0.582380692,0.423566857,-1.374943962,0.169148819,0.558245143,-1.49731804
ENSRNOG00000022066,Fam117b,ensembl,protein_coding,218.1708503,0.273366442,0.198892374,1.374444057,0.169303867,0.558541422,1.208624793
ENSRNOG00000003861,Gorab,ensembl,protein_coding,45.88632811,0.236535882,0.1721252,1.37420832,0.169377019,0.558541422,1.17816033
ENSRNOG00000000662,Srrd,ensembl,protein_coding,17.46956758,-0.405446339,0.295123616,-1.373818689,0.169497977,0.558541422,-1.324498619
ENSRNOG00000014051,Pgrmc2,ensembl,protein_coding,3010.704499,-0.172145487,0.125317261,-1.373677381,0.169541862,0.558541422,-1.126732847
ENSRNOG00000052255,AABR07034098.1,ensembl,pseudogene,64.83132753,0.599398268,0.436387022,1.373547419,0.16958223,0.558541422,1.51508451
ENSRNOG00000009568,Hdac1,ensembl,protein_coding,369.354518,0.245615012,0.17883259,1.37343541,0.169617028,0.558541422,1.185598076
ENSRNOG00000016034,Cnot9,ensembl,protein_coding,231.0243404,0.167219391,0.121756502,1.373391879,0.169630553,0.558541422,1.122892167
ENSRNOG00000024629,Hadha,ensembl,protein_coding,2819.844206,-0.169252857,0.123255944,-1.373182106,0.169695741,0.558541422,-1.12447599
ENSRNOG00000017962,Serpinb6a,ensembl,protein_coding,87.14651039,-0.293140904,0.213476015,-1.373179575,0.169696528,0.558541422,-1.225304998
ENSRNOG00000014092,Paip2b,ensembl,protein_coding,23.01014422,-0.469265337,0.341768771,-1.373049197,0.169737053,0.558541422,-1.384404309
ENSRNOG00000016246,Tshz1,ensembl,protein_coding,206.468679,-0.33264524,0.242315472,-1.372777548,0.169821513,0.558541422,-1.259320274
ENSRNOG00000010875,Fam241a,ensembl,protein_coding,25.21823015,0.388183917,0.282777221,1.372755258,0.169828444,0.558541422,1.308744902
ENSRNOG00000018194,Srrm1,ensembl,protein_coding,556.5277151,0.268429412,0.195642575,1.372039868,0.170051027,0.558885669,1.204495841
ENSRNOG00000011497,Aldh1b1,ensembl,protein_coding,1590.167338,-0.342846643,0.249900177,-1.371934377,0.170083867,0.558885669,-1.268256578
ENSRNOG00000000283,Ess2,ensembl,protein_coding,52.48340034,-0.216815318,0.158057712,-1.371747799,0.170141963,0.558885669,-1.162165327
ENSRNOG00000004962,Prdm4,ensembl,protein_coding,33.94710745,0.452106083,0.329595602,1.37169938,0.170157042,0.558885669,1.368035894
ENSRNOG00000009193,Lctl,ensembl,protein_coding,32.62671185,0.545642607,0.397806335,1.371628752,0.170179038,0.558885669,1.459670368
ENSRNOG00000016853,Dsg1,ensembl,protein_coding,11.93855853,0.820119151,0.598218145,1.370936603,0.17039472,0.559432303,1.765551803
ENSRNOG00000011474,Ppp1r3b,ensembl,protein_coding,1273.799372,-0.255559583,0.18652986,-1.370073309,0.170664019,0.560087288,-1.193798696
ENSRNOG00000001194,Rrp1b,ensembl,protein_coding,63.74209954,0.255488961,0.186508998,1.369847912,0.170734382,0.560087288,1.193740259
ENSRNOG00000019154,Zmynd8,ensembl,protein_coding,290.5455339,0.184558437,0.134731572,1.369823227,0.17074209,0.560087288,1.136469083
ENSRNOG00000042556,Bmyc,ensembl,protein_coding,46.47331307,-0.291476897,0.212890208,-1.369141869,0.170954933,0.560623637,-1.223892544
ENSRNOG00000032625,AC118165.1,ensembl,protein_coding,23.6746821,0.298685574,0.218218034,1.36874835,0.171077951,0.560865193,1.23002324
ENSRNOG00000047185,Eif3i,ensembl,protein_coding,254.195688,-0.18820767,0.137542997,-1.368355167,0.17120093,0.561020504,-1.13934737
ENSRNOG00000011817,Rpl22l1,ensembl,protein_coding,368.9825668,0.242470078,0.177207781,1.368281209,0.17122407,0.561020504,1.183016403
ENSRNOG00000060248,Chchd6,ensembl,protein_coding,43.36238142,-0.312129459,0.228328042,-1.367022008,0.171618407,0.562150465,-1.241538895
ENSRNOG00000009630,Hsd17b12,ensembl,protein_coding,1011.69107,-0.290789668,0.212803813,-1.366468313,0.17179202,0.56253752,-1.22330968
ENSRNOG00000003846,Pitpna,ensembl,protein_coding,560.9527183,-0.1632228,0.119467832,-1.366248948,0.171860839,0.56253752,-1.119785807
ENSRNOG00000009015,Nfx1,ensembl,protein_coding,516.3325137,0.258477999,0.189198771,1.366171663,0.171885089,0.56253752,1.196216066
ENSRNOG00000033747,Sp110,ensembl,protein_coding,114.5648603,0.165435279,0.121129407,1.365773046,0.172010209,0.562784914,1.121504398
ENSRNOG00000019890,Folr2,ensembl,protein_coding,29.6677195,-0.421005592,0.30830073,-1.365567934,0.172074617,0.562833584,-1.338860446
ENSRNOG00000002903,Specc1,ensembl,protein_coding,33.32719179,0.364380585,0.266912043,1.365171015,0.172199306,0.563079342,1.287328801
ENSRNOG00000013591,Tmem9b,ensembl,protein_coding,177.5555516,-0.149254564,0.109356359,-1.364845772,0.172301529,0.563132394,-1.108996309
ENSRNOG00000021719,Slfn5,ensembl_havana,protein_coding,377.7558237,0.340817318,0.249718866,1.364804045,0.172314647,0.563132394,1.266473876
ENSRNOG00000001704,Runx1,ensembl,protein_coding,14.47054667,0.621753651,0.455666272,1.364493468,0.172412309,0.563289552,1.538744448
ENSRNOG00000018969,Gpatch4,ensembl,protein_coding,45.54961214,-0.33161649,0.243061081,-1.364333972,0.172462478,0.563291504,-1.258422604
ENSRNOG00000001387,LOC100910540,ensembl,protein_coding,141.7404092,-0.193944063,0.142256233,-1.363343161,0.172774385,0.564148086,-1.143886621
ENSRNOG00000013828,Sirt3,ensembl,protein_coding,309.7139615,0.2224971,0.163258628,1.362850478,0.172929639,0.564469431,1.16675132
ENSRNOG00000006968,Mrpl19,ensembl,protein_coding,110.1050695,-0.182673258,0.134052632,-1.362698029,0.172977699,0.564469431,-1.134985021
ENSRNOG00000021104,Emp3,ensembl,protein_coding,43.13064739,-0.378365932,0.277687929,-1.362558081,0.173021828,0.564469431,-1.299868725
ENSRNOG00000020585,Tbxa2r,ensembl,protein_coding,17.12142353,-0.450321958,0.330609836,-1.362094859,0.173167951,0.564783991,-1.366345142
ENSRNOG00000019240,Ampd2,ensembl,protein_coding,173.8762461,0.252185304,0.185241176,1.361389029,0.173390781,0.565348479,1.191009817
ENSRNOG00000015552,Ppil4,ensembl,protein_coding,121.5649966,0.343579589,0.252501175,1.360704916,0.17360696,0.565797492,1.268901066
ENSRNOG00000056836,Cav1,ensembl,protein_coding,48.64447823,0.708173589,0.520471666,1.360638121,0.173628078,0.565797492,1.633734546
ENSRNOG00000008984,Irak1bp1,ensembl,protein_coding,11.62881289,0.419292011,0.308194814,1.36047718,0.17367897,0.56580107,1.337271141
ENSRNOG00000025811,Cfp,ensembl,protein_coding,504.6751486,-0.21284545,0.15649261,-1.360099051,0.173798581,0.566028456,-1.158971789
ENSRNOG00000027739,Cndp1,ensembl,protein_coding,22.9824452,-0.469179118,0.345026644,-1.359834453,0.173882317,0.566082009,-1.384321576
ENSRNOG00000022771,Arhgap23,ensembl,protein_coding,21.41754752,-0.424622672,0.312284028,-1.359732274,0.173914661,0.566082009,-1.342221407
ENSRNOG00000008050,Stac3,ensembl,protein_coding,497.1613664,-0.817013877,0.60104084,-1.359331717,0.174041498,0.566332629,-1.761755694
ENSRNOG00000006336,Fyco1,ensembl,protein_coding,695.558185,-0.140106186,0.103096371,-1.358982716,0.174152066,0.566530181,-1.101986222
ENSRNOG00000017420,Nudt6,ensembl,protein_coding,93.47385396,-0.187591196,0.138083949,-1.358530065,0.174295549,0.566730194,-1.138860622
ENSRNOG00000014270,Rer1,ensembl,protein_coding,954.2132499,-0.128347309,0.094487502,-1.358352232,0.174351944,0.566730194,-1.093040842
ENSRNOG00000028623,Agpat5,ensembl,protein_coding,58.38381591,-0.261244542,0.192391766,-1.357877976,0.174502407,0.566730194,-1.198512156
ENSRNOG00000009837,Tmem131l,ensembl,protein_coding,139.1107766,0.224615322,0.165435374,1.357722459,0.174551768,0.566730194,1.168465649
ENSRNOG00000001602,Ltn1,ensembl,protein_coding,363.1881587,0.174111514,0.128269881,1.357384232,0.174659156,0.566730194,1.128269344
ENSRNOG00000003326,Rrn3,ensembl_havana,protein_coding,301.6305585,0.138600874,0.102111178,1.357352606,0.1746692,0.566730194,1.100837006
ENSRNOG00000053205,Gabpa,ensembl,protein_coding,176.4898142,0.187019756,0.137794312,1.357238571,0.174705419,0.566730194,1.138409618
ENSRNOG00000021201,Txnip,ensembl,protein_coding,872.1356837,0.221856925,0.163462946,1.357230672,0.174707928,0.566730194,1.166233706
ENSRNOG00000027030,Adm,ensembl,protein_coding,14.07070874,-0.529480817,0.390133479,-1.357178621,0.174724462,0.566730194,-1.443409661
ENSRNOG00000037795,Ldlrad1,ensembl,protein_coding,20.17984024,0.45403235,0.33455606,1.357118894,0.174743436,0.566730194,1.369863697
ENSRNOG00000017564,Mib2,ensembl,protein_coding,106.5031144,0.214522806,0.158079098,1.35705991,0.174762175,0.566730194,1.160320057
ENSRNOG00000017851,Etfb,ensembl,protein_coding,4595.37808,-0.341074528,0.251512912,-1.356091524,0.175070049,0.567330643,-1.266699689
ENSRNOG00000012629,Rab23,ensembl,protein_coding,40.08679037,0.376540286,0.277669271,1.356074745,0.175075387,0.567330643,1.298224858
ENSRNOG00000016343,Dkk3,ensembl,protein_coding,20.42928625,-0.365681452,0.269675306,-1.35600644,0.175097119,0.567330643,-1.288490099
ENSRNOG00000012764,Agap3,ensembl,protein_coding,241.7581082,-0.244607902,0.180459885,-1.355469678,0.175267963,0.56772231,-1.184770728
ENSRNOG00000015124,Gpam,ensembl,protein_coding,735.2999556,-0.671963799,0.495918277,-1.354988979,0.175421068,0.568056313,-1.593240214
ENSRNOG00000003969,Fam20a,ensembl,protein_coding,182.2327572,-0.11775333,0.086942385,-1.354383481,0.175614065,0.568519265,-1.085043837
ENSRNOG00000014462,Fnta,ensembl,protein_coding,305.7785381,-0.128801552,0.095156662,-1.35357366,0.175872435,0.569193529,-1.093385048
ENSRNOG00000008781,Erg28,ensembl,protein_coding,1353.334801,0.170688864,0.126125918,1.353321086,0.175953076,0.569292369,1.125595811
ENSRNOG00000031579,LOC100363469,ensembl,protein_coding,674.9311612,-0.222176643,0.164211116,-1.352993929,0.17605757,0.569468309,-1.166492186
ENSRNOG00000014900,Crem,ensembl,protein_coding,471.0105722,-0.199295041,0.147356227,-1.352471112,0.176224654,0.569846541,-1.148137191
ENSRNOG00000018649,Slc35c2,ensembl,protein_coding,758.2215114,0.384401683,0.284263606,1.352271888,0.176288354,0.569890347,1.305318331
ENSRNOG00000000596,Fyn,ensembl_havana,protein_coding,37.13125406,-0.301139824,0.222780653,-1.351732386,0.176460941,0.570286026,-1.232117483
ENSRNOG00000061100,Tmem150a,ensembl,protein_coding,1153.853213,0.193693893,0.143329856,1.351385528,0.176571967,0.570482589,1.143688283
ENSRNOG00000005009,Zfp3,ensembl,protein_coding,40.26192658,0.251293779,0.185992184,1.351098595,0.176663852,0.57061721,1.190274049
ENSRNOG00000042094,Prr13,ensembl,protein_coding,119.350248,-0.340402021,0.25200784,-1.350759648,0.176772438,0.570739997,-1.266109358
ENSRNOG00000021581,Rapgef2,ensembl,protein_coding,173.853743,0.141112844,0.104476461,1.350666393,0.176802322,0.570739997,1.102755415
ENSRNOG00000018242,Camkk1,ensembl,protein_coding,11.96138359,0.433995294,0.321531599,1.349774939,0.177088186,0.571446921,1.350969678
ENSRNOG00000061080,Kmt2c,ensembl_havana,protein_coding,151.8620755,0.337338943,0.249979245,1.349467804,0.177186755,0.571446921,1.263424053
ENSRNOG00000001967,Sult1b1,ensembl,protein_coding,3254.282994,-0.176839474,0.131045002,-1.349456081,0.177190518,0.571446921,-1.130404782
ENSRNOG00000013351,Stxbp5,ensembl,protein_coding,120.5268387,0.145164745,0.107580717,1.349356543,0.177222472,0.571446921,1.105856926
ENSRNOG00000015941,Fkbp10,ensembl_havana,protein_coding,15.98247856,-0.609735511,0.452054487,-1.348809775,0.177398074,0.57177125,-1.525979425
ENSRNOG00000020904,Cdc42ep2,ensembl,protein_coding,34.04349872,0.221625583,0.164329843,1.348663025,0.177445227,0.57177125,1.166046711
ENSRNOG00000002039,Evi5,ensembl,protein_coding,1864.754538,0.230877078,0.171200966,1.348573454,0.177474012,0.57177125,1.173548184
ENSRNOG00000028651,RGD1566386,ensembl,protein_coding,36.65936934,0.246710891,0.182995799,1.348177895,0.177601173,0.571780272,1.186499005
ENSRNOG00000021047,Lrrfip2,ensembl,protein_coding,217.667358,-0.161008147,0.119430804,-1.348129133,0.177616853,0.571780272,-1.118068164
ENSRNOG00000002636,Abat,ensembl,protein_coding,1466.367485,-0.173379528,0.128610747,-1.348095182,0.177627771,0.571780272,-1.127697035
ENSRNOG00000042467,Ttc4,ensembl,protein_coding,210.1321887,-0.115711373,0.085874764,-1.34744327,0.177837513,0.572197001,-1.083509177
ENSRNOG00000015300,Spsb3,ensembl,protein_coding,186.4827718,-0.180723176,0.134146815,-1.347204376,0.177914419,0.572197001,-1.133451906
ENSRNOG00000026177,Mgam,ensembl,protein_coding,824.9182583,0.146566734,0.10880361,1.347076018,0.177955751,0.572197001,1.106932104
ENSRNOG00000045791,Eif4a3,ensembl,protein_coding,383.6806462,-0.168317553,0.124951137,-1.347066999,0.177958656,0.572197001,-1.123747225
ENSRNOG00000045863,Naa16,ensembl,protein_coding,85.14050895,0.446243773,0.331569701,1.345852085,0.178350224,0.573211826,1.362488235
ENSRNOG00000014907,Aldh8a1,ensembl,protein_coding,3866.27593,-0.182726018,0.135777563,-1.345774764,0.178375167,0.573211826,-1.135026529
ENSRNOG00000036814,Atp6v0a1,ensembl,protein_coding,803.5382081,-0.164128442,0.121979153,-1.345545015,0.178449295,0.573278194,-1.120488966
ENSRNOG00000002886,Myh10,ensembl,protein_coding,32.7398291,-0.324772116,0.241394815,-1.345398058,0.178496722,0.573278194,-1.252466587
ENSRNOG00000050473,Rps27l,ensembl,protein_coding,739.0922495,-0.193534591,0.143939438,-1.344555697,0.178768758,0.573989658,-1.143562004
